week_start,vehicle_id,vehicle_type,fuel_type,gallons,distance_km,engine_hours,avg_speed_kph
2023-05-15,VH-018,SUV,Gasoline,21.55,364.6,15.2,59.6
2023-05-15,VH-019,SUV,Gasoline,34.33,499.0,19.0,58.4
2023-05-15,VH-020,SUV,Gasoline,30.16,381.4,15.2,61.1
2023-05-22,VH-001,Light Truck,Gasoline,42.3,501.5,21.6,57.9
2023-05-22,VH-002,Light Truck,Gasoline,41.32,625.0,23.3,50.7
2023-05-22,VH-003,Light Truck,Gasoline,41.79,480.5,17.8,50.8
2023-05-22,VH-004,Light Truck,Gasoline,44.41,498.7,18.5,56.0
2023-05-22,VH-005,Light Truck,Gasoline,49.34,557.4,23.4,53.8
2023-05-22,VH-006,Heavy Truck,Diesel,192.63,1130.2,36.9,59.0
2023-05-22,VH-007,Heavy Truck,Diesel,153.4,1059.3,35.5,61.9
2023-05-22,VH-008,Heavy Truck,Diesel,184.91,1100.5,41.1,62.6
2023-05-22,VH-009,Heavy Truck,Diesel,173.47,1003.7,40.4,62.7
2023-05-22,VH-010,Heavy Truck,Diesel,146.09,955.1,30.4,63.8
2023-05-22,VH-011,Van,Gasoline,38.57,517.1,19.1,45.4
2023-05-22,VH-012,Van,Gasoline,39.44,516.7,21.2,41.8
2023-05-22,VH-013,Van,Gasoline,31.28,507.1,16.5,46.3
2023-05-22,VH-014,Van,Diesel,48.62,557.6,17.5,43.0
2023-05-22,VH-015,Van,Diesel,63.81,659.0,18.9,42.8
2023-05-22,VH-016,SUV,Gasoline,26.92,340.4,16.1,62.4
2023-05-22,VH-017,SUV,Gasoline,21.77,336.4,13.1,56.2
2023-05-22,VH-018,SUV,Gasoline,21.93,362.0,15.0,58.9
2023-05-22,VH-019,SUV,Gasoline,29.86,431.6,16.7,55.6
2023-05-22,VH-020,SUV,Gasoline,25.8,411.7,17.8,62.1
2023-05-29,VH-001,Light Truck,Gasoline,41.5,562.4,20.8,55.7
2023-05-29,VH-002,Light Truck,Gasoline,39.79,494.1,21.5,58.1
2023-05-29,VH-003,Light Truck,Gasoline,34.21,546.3,18.7,53.3
2023-05-29,VH-004,Light Truck,Gasoline,35.88,545.0,20.4,53.2
2023-05-29,VH-005,Light Truck,Gasoline,42.05,647.0,22.2,55.9
2023-05-29,VH-006,Heavy Truck,Diesel,156.48,1037.1,41.4,65.8
2023-05-29,VH-007,Heavy Truck,Diesel,152.75,1089.2,37.0,61.5
2023-05-29,VH-008,Heavy Truck,Diesel,166.55,959.9,40.4,57.7
2023-05-29,VH-009,Heavy Truck,Diesel,178.19,1191.2,43.6,59.6
2023-05-29,VH-010,Heavy Truck,Diesel,154.62,874.4,30.7,64.9
2023-05-29,VH-011,Van,Gasoline,34.96,498.8,21.9,46.8
2023-05-29,VH-012,Van,Gasoline,38.73,533.1,18.1,43.6
2023-05-29,VH-013,Van,Gasoline,30.58,373.8,17.6,46.3
2023-05-29,VH-014,Van,Diesel,50.87,575.0,17.4,44.4
2023-05-29,VH-015,Van,Diesel,60.97,758.7,22.2,43.9
2023-05-29,VH-016,SUV,Gasoline,27.51,451.2,15.7,56.4
2023-05-29,VH-017,SUV,Gasoline,26.75,373.8,13.9,54.9
2023-05-29,VH-018,SUV,Gasoline,25.79,312.0,13.3,53.4
2023-05-29,VH-019,SUV,Gasoline,28.89,480.6,17.1,60.2
2023-05-29,VH-020,SUV,Gasoline,27.53,461.3,15.8,55.1
2023-06-05,VH-001,Light Truck,Gasoline,38.8,452.0,18.4,51.6
2023-06-05,VH-002,Light Truck,Gasoline,,,23.6,51.0
2023-06-05,VH-003,Light Truck,Gasoline,34.66,435.5,20.3,56.9
2023-06-05,VH-004,Light Truck,Gasoline,40.36,465.0,18.2,58.0
2023-06-05,VH-005,Light Truck,Gasoline,40.99,630.1,22.9,57.5
2023-06-05,VH-006,Heavy Truck,Diesel,197.37,1019.5,37.1,65.1
2023-06-05,VH-007,Heavy Truck,Diesel,177.04,1109.1,38.6,65.8
2023-06-05,VH-008,Heavy Truck,Diesel,162.3,981.1,43.1,64.9
2023-06-05,VH-009,Heavy Truck,Diesel,188.15,1130.3,43.3,66.7
2023-06-05,VH-010,Heavy Truck,Diesel,131.74,927.2,30.4,62.4
2023-06-05,VH-011,Van,Gasoline,34.91,438.0,21.3,47.7
2023-06-05,VH-012,Van,Gasoline,39.22,546.4,18.3,42.0
2023-06-05,VH-013,Van,Gasoline,32.64,379.2,17.4,46.8
2023-06-05,VH-014,Van,Diesel,51.29,526.3,16.1,43.7
2023-06-05,VH-015,Van,Diesel,69.29,725.1,21.0,43.3
2023-06-05,VH-016,SUV,Gasoline,28.78,401.9,14.0,55.4
2023-06-05,VH-017,SUV,Gasoline,26.04,348.0,13.5,61.6
2023-06-05,VH-018,SUV,Gasoline,26.49,346.2,14.3,54.6
2023-06-05,VH-019,SUV,Gasoline,30.31,440.3,18.4,57.7
2023-06-05,VH-020,SUV,Gasoline,28.03,423.8,16.5,60.8
2023-06-12,VH-001,Light Truck,Gasoline,38.84,466.6,19.2,56.3
2023-06-12,VH-002,Light Truck,Gasoline,39.65,627.7,22.4,56.3
2023-06-12,VH-003,Light Truck,Gasoline,41.03,422.8,17.3,50.9
2023-06-12,VH-004,Light Truck,Gasoline,36.79,486.3,19.3,57.8
2023-06-12,VH-005,Light Truck,Gasoline,43.64,632.6,25.8,59.4
2023-06-12,VH-006,Heavy Truck,Diesel,190.0,1223.5,35.3,60.0
2023-06-12,VH-007,Heavy Truck,Diesel,171.91,947.5,34.4,62.8
2023-06-12,VH-008,Heavy Truck,Diesel,180.98,1108.5,41.8,58.5
2023-06-12,VH-009,Heavy Truck,Diesel,182.11,1269.4,42.2,62.2
2023-06-12,VH-010,Heavy Truck,Diesel,157.85,961.1,32.1,64.9
2023-06-12,VH-011,Van,Gasoline,33.56,544.6,20.9,42.9
2023-06-12,VH-012,Van,Gasoline,35.61,469.4,19.7,42.3
2023-06-12,VH-013,Van,Gasoline,27.6,474.9,18.5,43.8
2023-06-12,VH-014,Van,Diesel,53.75,514.1,17.1,45.3
2023-06-12,VH-015,Van,Diesel,58.95,743.4,22.8,42.5
2023-06-12,VH-016,SUV,Gasoline,24.97,405.7,15.7,59.0
2023-06-12,VH-017,SUV,Gasoline,26.6,326.0,13.8,58.3
2023-06-12,VH-018,SUV,Gasoline,21.64,365.8,14.0,61.7
2023-06-12,VH-019,SUV,Gasoline,27.69,466.3,16.4,59.8
2023-06-12,VH-020,SUV,Gasoline,26.28,371.3,18.3,56.0
2023-06-19,VH-001,Light Truck,Gasoline,41.4,448.5,18.5,55.2
2023-06-19,VH-002,Light Truck,Gasoline,47.75,552.6,20.8,51.6
2023-06-19,VH-003,Light Truck,Gasoline,36.93,417.5,20.6,58.2
2023-06-19,VH-004,Light Truck,Gasoline,36.79,500.9,21.0,54.8
2023-06-19,VH-005,Light Truck,Gasoline,50.87,610.1,23.4,56.6
2023-06-19,VH-006,Heavy Truck,Diesel,158.95,975.4,35.7,61.0
2023-06-19,VH-007,Heavy Truck,Diesel,162.52,1099.4,37.7,61.6
2023-06-19,VH-008,Heavy Truck,Diesel,193.23,1037.5,42.7,61.6
2023-06-19,VH-009,Heavy Truck,Diesel,205.47,1113.0,43.4,65.1
2023-06-19,VH-010,Heavy Truck,Diesel,140.17,1012.4,33.9,61.6
2023-06-19,VH-011,Van,Gasoline,33.44,512.9,19.7,48.2
2023-06-19,VH-012,Van,Gasoline,38.15,453.5,19.9,43.5
2023-06-19,VH-013,Van,Gasoline,32.69,462.3,16.3,45.0
2023-06-19,VH-014,Van,Diesel,52.29,610.1,14.8,42.2
2023-06-19,VH-015,Van,Diesel,64.0,677.0,19.9,45.0
2023-06-19,VH-016,SUV,Gasoline,23.31,412.3,16.1,56.9
2023-06-19,VH-017,SUV,Gasoline,25.83,345.9,12.7,54.4
2023-06-19,VH-018,SUV,Gasoline,22.84,384.1,14.1,54.0
2023-06-19,VH-019,SUV,Gasoline,28.64,519.7,16.8,61.0
2023-06-19,VH-020,SUV,Gasoline,26.11,363.8,15.4,56.1
2023-06-26,VH-001,Light Truck,Gasoline,38.79,449.4,21.4,56.6
2023-06-26,VH-002,Light Truck,Gasoline,42.43,519.1,20.3,56.5
2023-06-26,VH-003,Light Truck,Gasoline,38.85,527.6,20.1,56.2
2023-06-26,VH-004,Light Truck,Gasoline,,,19.4,51.1
2023-06-26,VH-005,Light Truck,Gasoline,48.99,641.6,25.4,53.9
2023-06-26,VH-006,Heavy Truck,Diesel,162.76,1068.0,43.0,60.4
2023-06-26,VH-007,Heavy Truck,Diesel,168.25,897.8,37.7,64.9
2023-06-26,VH-008,Heavy Truck,Diesel,168.43,998.4,39.0,58.1
2023-06-26,VH-009,Heavy Truck,Diesel,198.67,1075.9,40.0,62.4
2023-06-26,VH-010,Heavy Truck,Diesel,135.73,827.3,31.5,58.8
2023-06-26,VH-011,Van,Gasoline,34.56,485.5,19.9,41.9
2023-06-26,VH-012,Van,Gasoline,36.26,467.1,17.8,43.0
2023-06-26,VH-013,Van,Gasoline,31.92,495.8,15.9,45.3
2023-06-26,VH-014,Van,Diesel,56.04,479.4,17.7,45.7
2023-06-26,VH-015,Van,Diesel,70.01,724.6,23.0,46.4
2023-06-26,VH-016,SUV,Gasoline,26.79,434.1,14.8,61.3
2023-06-26,VH-017,SUV,Gasoline,22.84,368.3,14.3,56.9
2023-06-26,VH-018,SUV,Gasoline,22.28,366.5,15.5,55.5
2023-06-26,VH-019,SUV,Gasoline,33.41,431.3,18.9,60.4
2023-06-26,VH-020,SUV,Gasoline,25.34,408.9,16.1,54.8
2023-07-03,VH-001,Light Truck,Gasoline,35.45,580.4,20.7,58.9
2023-07-03,VH-002,Light Truck,Gasoline,42.15,530.0,23.0,57.3
2023-07-03,VH-003,Light Truck,Gasoline,41.38,500.9,18.1,50.8
2023-07-03,VH-004,Light Truck,Gasoline,37.98,471.8,20.3,58.6
2023-07-03,VH-005,Light Truck,Gasoline,43.24,627.9,24.4,56.0
2023-07-03,VH-006,Heavy Truck,Diesel,172.54,1073.6,35.3,65.7
2023-07-03,VH-007,Heavy Truck,Diesel,149.59,1018.3,32.6,59.1
2023-07-03,VH-008,Heavy Truck,Diesel,186.88,1218.1,43.1,59.4
2023-07-03,VH-009,Heavy Truck,Diesel,206.09,1118.0,44.3,59.5
2023-07-03,VH-010,Heavy Truck,Diesel,140.17,845.8,32.0,63.3
2023-07-03,VH-011,Van,Gasoline,38.63,439.2,22.0,44.3
2023-07-03,VH-012,Van,Gasoline,34.54,487.3,20.4,46.9
2023-07-03,VH-013,Van,Gasoline,33.4,370.9,16.9,47.5
2023-07-03,VH-014,Van,Diesel,56.85,546.3,15.1,46.6
2023-07-03,VH-015,Van,Diesel,66.2,677.5,20.5,45.8
2023-07-03,VH-016,SUV,Gasoline,,,14.3,55.1
2023-07-03,VH-017,SUV,Gasoline,23.8,381.1,14.1,62.0
2023-07-03,VH-018,SUV,Gasoline,26.52,343.9,14.1,59.3
2023-07-03,VH-019,SUV,Gasoline,29.86,394.5,19.6,56.9
2023-07-03,VH-020,SUV,Gasoline,26.27,417.2,16.0,61.8
2023-07-10,VH-001,Light Truck,Gasoline,40.06,514.5,21.1,56.7
2023-07-10,VH-002,Light Truck,Gasoline,48.58,609.4,21.2,50.9
2023-07-10,VH-003,Light Truck,Gasoline,38.39,506.2,19.6,56.3
2023-07-10,VH-004,Light Truck,Gasoline,39.26,540.4,19.2,55.9
2023-07-10,VH-005,Light Truck,Gasoline,49.91,508.7,24.7,56.3
2023-07-10,VH-006,Heavy Truck,Diesel,175.24,1117.0,42.3,62.2
2023-07-10,VH-007,Heavy Truck,Diesel,158.0,1072.1,33.3,60.0
2023-07-10,VH-008,Heavy Truck,Diesel,189.14,1065.5,38.2,61.1
2023-07-10,VH-009,Heavy Truck,Diesel,205.53,1035.4,43.6,64.7
2023-07-10,VH-010,Heavy Truck,Diesel,135.91,968.2,35.2,61.0
2023-07-10,VH-011,Van,Gasoline,40.51,551.6,18.1,41.9
2023-07-10,VH-012,Van,Gasoline,35.33,510.4,20.4,42.6
2023-07-10,VH-013,Van,Gasoline,32.81,395.1,16.2,48.2
2023-07-10,VH-014,Van,Diesel,55.34,479.5,14.8,42.7
2023-07-10,VH-015,Van,Diesel,62.72,767.5,20.6,45.9
2023-07-10,VH-016,SUV,Gasoline,28.33,351.4,14.7,56.9
2023-07-10,VH-017,SUV,Gasoline,22.95,367.0,14.0,59.6
2023-07-10,VH-018,SUV,Gasoline,21.37,385.4,12.7,58.8
2023-07-10,VH-019,SUV,Gasoline,27.64,462.1,16.3,59.0
2023-07-10,VH-020,SUV,Gasoline,30.2,481.6,16.7,56.5
2023-07-17,VH-001,Light Truck,Gasoline,38.88,578.9,22.3,57.8
2023-07-17,VH-002,Light Truck,Gasoline,45.99,550.6,20.4,53.7
2023-07-17,VH-003,Light Truck,Gasoline,33.78,476.4,19.6,57.0
2023-07-17,VH-004,Light Truck,Gasoline,36.39,530.3,21.6,53.1
2023-07-17,VH-005,Light Truck,Gasoline,49.82,574.6,24.0,56.4
2023-07-17,VH-006,Heavy Truck,Diesel,174.94,981.5,42.9,66.5
2023-07-17,VH-007,Heavy Truck,Diesel,141.52,929.6,31.9,65.1
2023-07-17,VH-008,Heavy Truck,Diesel,178.78,1133.4,38.9,63.1
2023-07-17,VH-009,Heavy Truck,Diesel,190.46,1326.7,46.1,66.8
2023-07-17,VH-010,Heavy Truck,Diesel,162.22,959.0,31.0,59.0
2023-07-17,VH-011,Van,Gasoline,36.59,516.7,21.5,45.0
2023-07-17,VH-012,Van,Gasoline,37.77,460.5,20.1,45.4
2023-07-17,VH-013,Van,Gasoline,28.9,429.1,16.0,46.2
2023-07-17,VH-014,Van,Diesel,47.63,566.5,16.7,42.0
2023-07-17,VH-015,Van,Diesel,69.63,611.6,22.8,47.9
2023-07-17,VH-016,SUV,Gasoline,24.38,363.5,15.3,61.7
2023-07-17,VH-017,SUV,Gasoline,21.85,362.9,14.7,54.2
2023-07-17,VH-018,SUV,Gasoline,26.12,406.4,14.9,58.9
2023-07-17,VH-019,SUV,Gasoline,29.81,490.9,18.9,56.9
2023-07-17,VH-020,SUV,Gasoline,28.96,473.7,17.8,55.4
2023-07-24,VH-001,Light Truck,Gasoline,36.35,456.9,21.3,58.8
2023-07-24,VH-002,Light Truck,Gasoline,40.38,551.8,23.9,59.0
2023-07-24,VH-003,Light Truck,Gasoline,33.08,421.5,19.0,58.1
2023-07-24,VH-004,Light Truck,Gasoline,38.32,496.5,20.9,57.6
2023-07-24,VH-005,Light Truck,Gasoline,47.71,551.4,22.9,55.3
2023-07-24,VH-006,Heavy Truck,Diesel,162.19,1217.3,41.8,62.0
2023-07-24,VH-007,Heavy Truck,Diesel,162.74,860.5,36.2,65.0
2023-07-24,VH-008,Heavy Truck,Diesel,184.09,1027.4,43.6,58.3
2023-07-24,VH-009,Heavy Truck,Diesel,201.86,1158.0,45.2,62.0
2023-07-24,VH-010,Heavy Truck,Diesel,142.37,1017.5,31.3,65.3
2023-07-24,VH-011,Van,Gasoline,38.66,555.9,20.9,41.8
2023-07-24,VH-012,Van,Gasoline,32.72,490.5,19.0,48.5
2023-07-24,VH-013,Van,Gasoline,34.22,503.1,17.5,43.8
2023-07-24,VH-014,Van,Diesel,56.76,562.9,15.9,45.2
2023-07-24,VH-015,Van,Diesel,68.79,614.0,22.5,44.2
2023-07-24,VH-016,SUV,Gasoline,27.87,403.7,16.3,61.2
2023-07-24,VH-017,SUV,Gasoline,23.83,324.7,13.1,59.8
2023-07-24,VH-018,SUV,Gasoline,,,14.8,60.2
2023-07-24,VH-019,SUV,Gasoline,32.56,473.9,18.7,62.5
2023-07-24,VH-020,SUV,Gasoline,31.79,420.9,17.9,62.0
2023-07-31,VH-001,Light Truck,Gasoline,45.24,474.3,18.5,59.2
2023-07-31,VH-002,Light Truck,Gasoline,,,22.9,54.2
2023-07-31,VH-003,Light Truck,Gasoline,35.48,486.9,19.6,59.0
2023-07-31,VH-004,Light Truck,Gasoline,39.13,550.9,21.3,56.4
2023-07-31,VH-005,Light Truck,Gasoline,51.0,633.0,22.4,56.3
2023-07-31,VH-006,Heavy Truck,Diesel,159.57,930.9,39.0,63.7
2023-07-31,VH-007,Heavy Truck,Diesel,139.32,974.4,35.6,59.8
2023-07-31,VH-008,Heavy Truck,Diesel,190.66,976.0,39.6,63.4
2023-07-31,VH-009,Heavy Truck,Diesel,193.73,1015.6,38.7,66.1
2023-07-31,VH-010,Heavy Truck,Diesel,134.3,963.2,29.3,62.6
2023-07-31,VH-011,Van,Gasoline,39.63,510.3,20.2,45.6
2023-07-31,VH-012,Van,Gasoline,38.18,439.8,20.4,48.4
2023-07-31,VH-013,Van,Gasoline,29.35,454.7,16.2,45.4
2023-07-31,VH-014,Van,Diesel,45.74,459.8,15.3,42.6
2023-07-31,VH-015,Van,Diesel,70.54,575.9,23.0,45.0
2023-07-31,VH-016,SUV,Gasoline,26.74,387.7,16.7,53.4
2023-07-31,VH-017,SUV,Gasoline,26.84,365.8,14.9,59.5
2023-07-31,VH-018,SUV,Gasoline,24.73,385.5,14.2,62.5
2023-07-31,VH-019,SUV,Gasoline,31.39,425.9,16.6,61.0
2023-07-31,VH-020,SUV,Gasoline,26.72,407.3,17.9,62.2
2023-08-07,VH-001,Light Truck,Gasoline,38.16,506.6,18.8,56.1
2023-08-07,VH-002,Light Truck,Gasoline,42.5,562.5,24.2,54.1
2023-08-07,VH-003,Light Truck,Gasoline,35.89,481.5,19.6,55.3
2023-08-07,VH-004,Light Truck,Gasoline,42.93,603.2,20.9,52.3
2023-08-07,VH-005,Light Truck,Gasoline,49.05,669.3,23.9,54.3
2023-08-07,VH-006,Heavy Truck,Diesel,194.04,1030.8,35.4,63.0
2023-08-07,VH-007,Heavy Truck,Diesel,141.48,832.1,35.4,57.7
2023-08-07,VH-008,Heavy Truck,Diesel,170.2,1013.4,37.9,65.7
2023-08-07,VH-009,Heavy Truck,Diesel,166.1,1098.8,46.4,60.8
2023-08-07,VH-010,Heavy Truck,Diesel,158.26,785.6,33.9,60.1
2023-08-07,VH-011,Van,Gasoline,37.07,520.7,20.9,47.6
2023-08-07,VH-012,Van,Gasoline,36.91,559.2,18.2,48.2
2023-08-07,VH-013,Van,Gasoline,30.86,477.3,18.9,45.2
2023-08-07,VH-014,Van,Diesel,53.88,507.8,15.0,41.5
2023-08-07,VH-015,Van,Diesel,58.98,587.3,20.5,46.7
2023-08-07,VH-016,SUV,Gasoline,28.12,457.1,16.0,55.7
2023-08-07,VH-017,SUV,Gasoline,25.65,331.8,15.5,60.8
2023-08-07,VH-018,SUV,Gasoline,23.16,359.2,15.4,61.5
2023-08-07,VH-019,SUV,Gasoline,29.89,520.8,19.7,57.1
2023-08-07,VH-020,SUV,Gasoline,26.26,381.7,17.6,62.1
2023-08-14,VH-001,Light Truck,Gasoline,36.94,572.8,20.5,54.9
2023-08-14,VH-002,Light Truck,Gasoline,50.62,575.2,22.4,57.0
2023-08-14,VH-003,Light Truck,Gasoline,38.63,571.4,20.4,56.7
2023-08-14,VH-004,Light Truck,Gasoline,42.18,595.4,21.1,56.9
2023-08-14,VH-005,Light Truck,Gasoline,50.56,568.9,24.5,59.0
2023-08-14,VH-006,Heavy Truck,Diesel,186.81,1046.2,40.0,63.1
2023-08-14,VH-007,Heavy Truck,Diesel,159.81,1036.1,35.2,59.3
2023-08-14,VH-008,Heavy Truck,Diesel,187.76,1056.5,43.3,61.2
2023-08-14,VH-009,Heavy Truck,Diesel,180.04,994.8,46.0,59.5
2023-08-14,VH-010,Heavy Truck,Diesel,150.7,760.1,31.1,60.0
2023-08-14,VH-011,Van,Gasoline,39.65,531.7,19.0,43.6
2023-08-14,VH-012,Van,Gasoline,37.56,553.7,17.6,44.7
2023-08-14,VH-013,Van,Gasoline,32.25,429.8,17.7,43.8
2023-08-14,VH-014,Van,Diesel,43.21,563.5,15.2,44.0
2023-08-14,VH-015,Van,Diesel,63.3,571.2,21.0,42.5
2023-08-14,VH-016,SUV,Gasoline,26.84,362.1,15.9,55.5
2023-08-14,VH-017,SUV,Gasoline,23.48,362.0,13.2,60.9
2023-08-14,VH-018,SUV,Gasoline,24.34,408.3,13.2,56.6
2023-08-14,VH-019,SUV,Gasoline,30.57,527.4,17.0,55.1
2023-08-14,VH-020,SUV,Gasoline,28.65,473.1,18.1,54.8
2023-08-21,VH-001,Light Truck,Gasoline,41.54,566.0,19.3,54.3
2023-08-21,VH-002,Light Truck,Gasoline,49.34,632.8,21.6,57.3
2023-08-21,VH-003,Light Truck,Gasoline,38.9,566.0,20.2,54.0
2023-08-21,VH-004,Light Truck,Gasoline,37.55,458.5,18.8,55.0
2023-08-21,VH-005,Light Truck,Gasoline,45.14,655.8,22.7,59.2
2023-08-21,VH-006,Heavy Truck,Diesel,165.91,957.1,39.0,64.6
2023-08-21,VH-007,Heavy Truck,Diesel,138.44,918.5,33.3,64.6
2023-08-21,VH-008,Heavy Truck,Diesel,191.24,957.6,42.2,59.0
2023-08-21,VH-009,Heavy Truck,Diesel,196.46,1175.1,42.5,58.8
2023-08-21,VH-010,Heavy Truck,Diesel,,,30.6,58.4
2023-08-21,VH-011,Van,Gasoline,42.35,594.0,19.8,45.8
2023-08-21,VH-012,Van,Gasoline,32.73,495.3,18.7,46.0
2023-08-21,VH-013,Van,Gasoline,31.39,451.0,17.4,46.0
2023-08-21,VH-014,Van,Diesel,45.61,464.0,15.7,44.4
2023-08-21,VH-015,Van,Diesel,55.67,554.0,19.1,46.8
2023-08-21,VH-016,SUV,Gasoline,27.01,457.9,14.1,55.1
2023-08-21,VH-017,SUV,Gasoline,24.1,351.8,13.0,53.5
2023-08-21,VH-018,SUV,Gasoline,27.12,355.4,14.8,56.7
2023-08-21,VH-019,SUV,Gasoline,32.19,461.0,18.6,55.3
2023-08-21,VH-020,SUV,Gasoline,32.45,396.0,17.6,54.5
2023-08-28,VH-001,Light Truck,Gasoline,46.38,570.4,19.0,56.8
2023-08-28,VH-002,Light Truck,Gasoline,41.79,609.5,21.7,57.0
2023-08-28,VH-003,Light Truck,Gasoline,36.49,541.3,17.2,52.3
2023-08-28,VH-004,Light Truck,Gasoline,39.42,602.5,21.6,58.6
2023-08-28,VH-005,Light Truck,Gasoline,53.34,619.6,24.4,58.6
2023-08-28,VH-006,Heavy Truck,Diesel,162.5,1134.3,39.2,57.3
2023-08-28,VH-007,Heavy Truck,Diesel,155.5,799.8,31.9,62.7
2023-08-28,VH-008,Heavy Truck,Diesel,175.89,1092.2,38.9,63.8
2023-08-28,VH-009,Heavy Truck,Diesel,200.11,980.2,44.6,60.9
2023-08-28,VH-010,Heavy Truck,Diesel,133.87,774.1,30.3,58.6
2023-08-28,VH-011,Van,Gasoline,40.11,592.5,21.3,44.7
2023-08-28,VH-012,Van,Gasoline,37.31,484.7,18.4,46.5
2023-08-28,VH-013,Van,Gasoline,30.42,396.2,16.4,41.7
2023-08-28,VH-014,Van,Diesel,51.84,550.9,15.5,47.1
2023-08-28,VH-015,Van,Diesel,57.7,693.0,21.1,41.4
2023-08-28,VH-016,SUV,Gasoline,28.19,396.2,14.1,59.9
2023-08-28,VH-017,SUV,Gasoline,26.53,367.5,14.4,56.4
2023-08-28,VH-018,SUV,Gasoline,27.14,415.2,13.3,62.3
2023-08-28,VH-019,SUV,Gasoline,35.97,490.2,19.8,60.6
2023-08-28,VH-020,SUV,Gasoline,27.18,483.4,16.4,59.4
2023-09-04,VH-001,Light Truck,Gasoline,44.07,559.9,21.6,52.5
2023-09-04,VH-002,Light Truck,Gasoline,48.0,664.2,23.5,52.0
2023-09-04,VH-003,Light Truck,Gasoline,41.92,493.3,20.4,51.4
2023-09-04,VH-004,Light Truck,Gasoline,39.19,607.1,18.9,54.9
2023-09-04,VH-005,Light Truck,Gasoline,51.03,545.1,21.8,52.2
2023-09-04,VH-006,Heavy Truck,Diesel,166.9,858.7,35.8,59.5
2023-09-04,VH-007,Heavy Truck,Diesel,162.23,777.5,35.3,64.2
2023-09-04,VH-008,Heavy Truck,Diesel,169.09,963.4,35.9,65.2
2023-09-04,VH-009,Heavy Truck,Diesel,182.6,923.2,40.3,57.9
2023-09-04,VH-010,Heavy Truck,Diesel,138.74,696.8,35.4,66.5
2023-09-04,VH-011,Van,Gasoline,40.94,512.1,20.9,42.9
2023-09-04,VH-012,Van,Gasoline,38.08,512.3,18.1,43.8
2023-09-04,VH-013,Van,Gasoline,29.85,490.8,17.8,42.3
2023-09-04,VH-014,Van,Diesel,42.16,450.2,16.3,47.4
2023-09-04,VH-015,Van,Diesel,66.24,531.6,20.7,42.5
2023-09-04,VH-016,SUV,Gasoline,25.98,464.6,15.0,61.6
2023-09-04,VH-017,SUV,Gasoline,23.11,344.3,13.0,54.3
2023-09-04,VH-018,SUV,Gasoline,24.65,396.1,13.0,61.9
2023-09-04,VH-019,SUV,Gasoline,35.79,505.7,16.9,58.3
2023-09-04,VH-020,SUV,Gasoline,31.67,407.6,17.3,56.2
2023-09-11,VH-001,Light Truck,Gasoline,41.63,491.7,22.0,56.4
2023-09-11,VH-002,Light Truck,Gasoline,51.19,654.3,20.5,50.6
2023-09-11,VH-003,Light Truck,Gasoline,36.84,544.0,18.2,54.0
2023-09-11,VH-004,Light Truck,Gasoline,45.84,550.5,18.4,55.7
2023-09-11,VH-005,Light Truck,Gasoline,47.22,565.0,25.7,52.2
2023-09-11,VH-006,Heavy Truck,Diesel,152.6,944.7,40.6,61.1
2023-09-11,VH-007,Heavy Truck,Diesel,137.22,944.8,36.1,59.5
2023-09-11,VH-008,Heavy Truck,Diesel,161.67,990.4,39.9,65.2
2023-09-11,VH-009,Heavy Truck,Diesel,176.4,1024.1,43.1,63.9
2023-09-11,VH-010,Heavy Truck,Diesel,,,29.2,66.9
2023-09-11,VH-011,Van,Gasoline,39.76,619.4,21.8,41.8
2023-09-11,VH-012,Van,Gasoline,41.14,585.3,20.7,43.5
2023-09-11,VH-013,Van,Gasoline,36.68,536.1,18.8,43.1
2023-09-11,VH-014,Van,Diesel,40.82,419.0,17.7,46.5
2023-09-11,VH-015,Van,Diesel,52.38,692.9,20.4,46.5
2023-09-11,VH-016,SUV,Gasoline,25.26,464.9,16.5,53.6
2023-09-11,VH-017,SUV,Gasoline,23.18,337.7,14.3,60.9
2023-09-11,VH-018,SUV,Gasoline,23.86,415.7,14.8,59.8
2023-09-11,VH-019,SUV,Gasoline,32.38,472.0,19.1,59.8
2023-09-11,VH-020,SUV,Gasoline,28.19,513.6,15.2,60.3
2023-09-18,VH-001,Light Truck,Gasoline,38.6,621.2,21.0,58.3
2023-09-18,VH-002,Light Truck,Gasoline,52.03,701.1,22.4,56.8
2023-09-18,VH-003,Light Truck,Gasoline,37.37,600.7,19.0,59.2
2023-09-18,VH-004,Light Truck,Gasoline,40.42,580.9,19.0,52.2
2023-09-18,VH-005,Light Truck,Gasoline,51.2,718.9,24.9,54.7
2023-09-18,VH-006,Heavy Truck,Diesel,161.57,1039.9,36.5,65.0
2023-09-18,VH-007,Heavy Truck,Diesel,129.74,748.8,32.1,63.0
2023-09-18,VH-008,Heavy Truck,Diesel,140.52,897.7,40.0,57.7
2023-09-18,VH-009,Heavy Truck,Diesel,,,42.9,63.4
2023-09-18,VH-010,Heavy Truck,Diesel,122.13,895.6,32.8,62.6
2023-09-18,VH-011,Van,Gasoline,35.36,520.6,21.9,41.5
2023-09-18,VH-012,Van,Gasoline,36.42,517.4,18.3,46.8
2023-09-18,VH-013,Van,Gasoline,38.12,504.2,15.9,44.3
2023-09-18,VH-014,Van,Diesel,40.47,502.9,15.1,45.6
2023-09-18,VH-015,Van,Diesel,59.09,658.5,20.1,42.5
